,0
2250,18.83
2253,18.22
2254,19.83
2255,21.66
2256,19.19
2257,21.02
2258,21.43
2260,20.84
2262,20.07
2263,20.23
2264,18.03
2265,20.65
2266,19.91
2268,18.79
2269,19.96
2271,18.98
2272,22.36
2273,19.26
2274,20.59
2275,19.37
2276,17.63
2277,16.14
2278,19.25
2279,18.67
2280,19.09
2281,18.96
2282,19.35
2283,20.31
2284,19.77
2285,19.78
2288,20.86
2289,19.08
2292,19.19
2293,19.31
2294,19.31
2296,19.27
2298,18.6387
2299,21.55
2300,20.92
2301,18.11
2302,18.71
2304,19.47
2305,18.16
2306,18.32
2307,18.31
2308,18.09
2309,19.27
2310,21.51
2312,18.83
2313,21.81
