FECHA,ACIDEZ
2016-12-17,0.22
2016-12-17,0.18
2016-12-17,0.33
2016-12-17,0.31
2016-12-17,0.19
2016-12-18,0.18
2016-12-18,0.18
2016-12-18,0.27
2016-12-18,0.19
2016-12-19,0.18
2016-12-19,0.2
2016-12-19,0.19
2016-12-19,0.21
2016-12-19,0.3
2016-12-19,0.24
2016-12-19,0.25
2016-12-19,0.27
2016-12-19,0.22
2016-12-19,0.2
2016-12-19,0.23
2016-12-19,0.22
2016-12-19,0.18
2016-12-19,0.24
2016-12-19,0.22
2016-12-19,0.2
2016-12-19,0.21
2016-12-19,0.21
2016-12-19,0.18
2016-12-19,0.18
2016-12-19,0.16
2016-12-19,0.17
2016-12-19,0.18
2016-12-19,0.15
2016-12-19,0.21
2016-12-19,0.18
2016-12-19,0.2
2016-12-19,0.32
2016-12-19,0.26
2016-12-19,0.26
2016-12-19,0.11
2016-12-19,0.15
2016-12-19,0.13
2016-12-19,0.19
2016-12-19,0.19
2016-12-19,0.24
2016-12-19,0.29
2016-12-19,0.15
2016-12-19,0.2
2016-12-19,0.11
2016-12-19,0.18
2016-12-20,0.47
2016-12-20,0.21
2016-12-20,0.34
2016-12-20,0.29
2016-12-20,0.36
2016-12-20,0.23
2016-12-20,0.34
2016-12-20,0.23
2016-12-20,0.49
2016-12-20,0.31
2016-12-20,0.27
2016-12-20,0.24
2016-12-20,0.29
2016-12-20,0.22
2016-12-20,0.27
2016-12-20,0.34
2016-12-20,0.46
2016-12-20,0.58
2016-12-20,0.3
2016-12-20,0.25
2016-12-20,0.25
2016-12-20,0.27
2016-12-20,0.25
2016-12-20,0.22
2016-12-20,0.28
2016-12-20,0.48
2016-12-20,0.48
2016-12-20,0.48
2016-12-20,0.28
2016-12-20,0.21
2016-12-20,0.26
2016-12-20,0.13
2016-12-20,0.2
2016-12-20,0.23
2016-12-20,0.26
2016-12-20,0.07
2016-12-20,0.11
2016-12-20,0.18
2016-12-20,0.31
2016-12-20,0.31
2016-12-20,0.23
2016-12-20,0.23
2016-12-20,0.24
2016-12-21,0.3
2016-12-20,0.19
2016-12-20,0.11
2016-12-20,0.2
2016-12-20,0.23
2016-12-20,0.11
2016-12-20,0.27
2016-12-21,0.19
2016-12-21,0.19
2016-12-21,0.14
2016-12-21,0.22
2016-12-21,0.18
2016-12-21,0.23
2016-12-21,0.2
2016-12-21,0.21
2016-12-21,0.17
2016-12-21,0.1
2016-12-21,0.16
2016-12-21,0.2
2016-12-21,0.23
2016-12-21,0.15
2016-12-21,0.17
2016-12-21,0.22
2016-12-21,0.21
2016-12-21,0.21
2016-12-21,0.12
2016-12-21,0.12
2016-12-21,0.12
2016-12-21,0.18
2016-12-21,0.28
2016-12-21,0.16
2016-12-21,0.17
2016-12-21,0.17
2016-12-21,0.21
2016-12-21,0.11
2016-12-21,0.19
2016-12-21,0.19
2016-12-21,0.21
2016-12-21,0.21
2016-12-21,0.15
2016-12-21,0.16
2016-12-21,0.15
2016-12-21,0.18
2016-12-21,0.16
2016-12-21,0.27
2016-12-21,0.12
2016-12-21,0.08
2016-12-21,0.28
2016-12-21,0.14
2016-12-21,0.2
2016-12-21,0.19
2016-12-22,0.19
2016-12-22,0.21
2016-12-22,0.21
2016-12-22,0.25
2016-12-22,0.25
2016-12-22,0.25
2016-12-22,0.25
2016-12-22,0.35
2016-12-22,0.2
2016-12-22,0.2
2016-12-22,0.19
2016-12-22,0.15
2016-12-22,0.19
2016-12-22,0.21
2016-12-22,0.2
2016-12-22,0.13
2016-12-22,0.21
2016-12-22,0.2
2016-12-22,0.21
2016-12-22,0.24
2016-12-22,0.35
2016-12-22,0.23
2016-12-22,0.25
2016-12-22,0.41
2016-12-22,0.16
2016-12-22,0.18
2016-12-22,0.16
2016-12-22,0.2
2016-12-22,0.29
2016-12-22,0.24
2016-12-22,0.24
2016-12-22,0.24
2016-12-22,0.2
2016-12-22,0.19
2016-12-22,0.19
2016-12-22,0.17
2016-12-22,0.16
2016-12-22,0.18
2016-12-22,0.17
2016-12-22,0.05
2016-12-22,0.17
2016-12-22,0.18
2016-12-22,0.22
2016-12-22,0.22
2016-12-22,0.33
2016-12-22,0.21
2016-12-22,0.21
2016-12-22,0.18
2016-12-22,0.13
2016-12-22,0.17
2016-12-26,0.26
2016-12-26,0.29
2016-12-26,0.32
2016-12-26,0.26
2016-12-26,0.38
2016-12-22,0.14
2016-12-22,0.12
2016-12-22,0.16
2016-12-22,0.16
2016-12-26,0.23
2016-12-26,0.27
2016-12-26,0.3
2016-12-23,0.12
2016-12-23,0.32
2016-12-23,0.23
2016-12-23,0.11
2016-12-23,0.22
2016-12-23,0.13
2016-12-23,0.13
2016-12-23,0.35
2016-12-23,0.21
2016-12-23,0.28
2016-12-23,0.16
2016-12-23,0.24
2016-12-23,0.18
2016-12-23,0.17
2016-12-23,0.17
2016-12-23,0.46
2016-12-23,0.17
2016-12-23,0.22
2016-12-23,0.27
2016-12-23,0.18
2016-12-23,0.31
2016-12-23,0.18
2016-12-23,0.18
2016-12-23,0.31
2016-12-23,0.31
2016-12-23,0.18
2016-12-23,0.35
2016-12-23,0.14
2016-12-23,0.23
2016-12-23,0.21
2016-12-23,0.19
2016-12-23,0.23
2016-12-23,0.17
2016-12-23,0.2
2016-12-23,0.4
2016-12-23,0.4
2016-12-23,0.3
2016-12-23,0.24
2016-12-23,0.23
2016-12-23,0.23
2016-12-23,0.18
2016-12-23,0.18
2016-12-23,0.11
2016-12-23,0.16
2016-12-23,0.17
2016-12-23,0.21
2016-12-23,0.21
2016-12-23,0.29
2016-12-23,0.29
2016-12-23,0.11
2016-12-23,0.24
2016-12-23,0.18
2016-12-26,0.25
2016-12-26,0.48
2016-12-26,0.28
2016-12-26,0.35
2016-12-26,0.31
2016-12-26,0.35
2016-12-26,0.35
2016-12-26,0.29
2016-12-26,0.23
2016-12-26,0.37
2016-12-26,0.27
2016-12-26,0.4
2016-12-26,0.33
2016-12-26,0.29
2016-12-26,0.22
2016-12-26,0.29
2016-12-26,0.26
2016-12-26,0.25
2016-12-26,0.3
2016-12-26,0.25
2016-12-26,0.26
2016-12-26,0.26
2016-12-26,0.18
2016-12-26,0.35
2016-12-26,0.18
2016-12-26,0.28
2016-12-26,0.26
2016-12-26,0.27
2016-12-26,0.27
2016-12-26,0.27
2016-12-26,0.27
2016-12-26,0.23
2016-12-26,0.27
2016-12-26,0.27
2016-12-26,0.38
2016-12-26,0.28
2016-12-26,0.26
2016-12-26,0.26
2016-12-26,0.28
2016-12-26,0.26
2016-12-26,0.26
2016-12-26,0.37
2016-12-26,0.31
2016-12-26,0.37
2016-12-26,0.27
2016-12-26,0.57
2016-12-26,0.36
2016-12-27,0.28
2016-12-27,0.25
2016-12-27,0.33
2016-12-27,0.27
2016-12-27,0.3
2016-12-27,0.27
2016-12-27,0.42
2016-12-27,0.34
2016-12-27,0.3
2016-12-27,0.28
2016-12-27,0.31
2016-12-27,0.28
2016-12-27,0.27
2016-12-27,0.26
2016-12-27,0.31
2016-12-27,0.29
2016-12-27,0.38
2016-12-27,0.33
2016-12-27,0.26
2016-12-27,0.27
2016-12-27,0.27
2016-12-27,0.4
2016-12-27,0.25
2016-12-27,0.26
2016-12-27,0.26
2016-12-27,0.26
2016-12-27,0.29
2016-12-27,0.26
2016-12-27,0.26
2016-12-28,0.19
2016-12-27,0.32
2016-12-27,0.31
2016-12-27,0.26
2016-12-27,0.26
2016-12-27,0.27
2016-12-27,0.26
2016-12-27,0.26
2016-12-27,0.26
2016-12-27,0.11
2016-12-27,0.23
2016-12-28,0.17
2016-12-28,0.18
2016-12-28,0.14
2016-12-28,0.16
2016-12-28,0.2
2016-12-28,0.15
2016-12-28,0.16
2016-12-28,0.22
2016-12-28,0.21
2016-12-28,0.25
2016-12-28,0.15
2016-12-28,0.19
2016-12-28,0.19
2016-12-28,0.16
2016-12-28,0.11
2016-12-28,0.17
2016-12-28,0.19
2016-12-28,0.21
2016-12-28,0.35
2016-12-28,0.19
2016-12-28,0.16
2016-12-28,0.21
2016-12-28,0.18
2016-12-28,0.23
2016-12-28,0.16
2016-12-28,0.16
2016-12-28,0.17
2016-12-28,0.18
2016-12-28,0.15
2016-12-28,0.17
2016-12-28,0.27
2016-12-28,0.15
2016-12-28,0.17
2016-12-28,0.17
2016-12-28,0.18
2016-12-28,0.21
2016-12-28,0.21
2016-12-28,0.17
2016-12-28,0.2
2016-12-28,0.21
2016-12-29,0.25
2016-12-28,0.21
2016-12-28,0.23
2016-12-29,0.38
2016-12-29,0.29
2016-12-29,0.39
2016-12-29,0.18
2016-12-29,0.36
2016-12-29,0.2
2016-12-29,0.17
2016-12-29,0.3
2016-12-29,0.17
2016-12-29,0.17
2016-12-29,0.17
2016-12-29,0.2
2016-12-29,0.21
2016-12-29,0.29
2016-12-29,0.32
2016-12-29,0.29
2016-12-29,0.29
2016-12-29,0.16
2016-12-29,0.25
2016-12-29,0.23
2016-12-29,0.15
2016-12-29,0.25
2016-12-29,0.35
2016-12-29,0.23
2016-12-29,0.18
2016-12-29,0.25
2016-12-29,0.17
2016-12-29,0.2
2016-12-29,0.19
2016-12-29,0.16
2017-02-01,0.36
2017-02-01,0.15
2017-02-01,0.26
2017-02-01,0.16
2017-02-01,0.21
2017-02-01,0.31
2017-02-01,0.17
2016-12-30,0.18
2016-12-30,0.17
2016-12-30,0.24
2016-12-30,0.19
2016-12-30,0.2
2016-12-30,0.2
2016-12-30,0.16
2016-12-30,0.2
2016-12-30,0.3
2016-12-30,0.21
2016-12-30,0.16
2016-12-30,0.24
2016-12-30,0.24
2016-12-30,0.4
2016-12-30,0.13
2016-12-30,0.18
2016-12-30,0.16
2016-12-30,0.15
2016-12-30,0.25
2016-12-30,0.29
2016-12-30,0.16
2016-12-30,0.25
2016-12-30,0.17
2016-12-30,0.35
2016-12-30,0.27
2016-12-30,0.26
2016-12-30,0.32
2016-12-30,0.27
2016-12-30,0.27
2016-12-30,0.24
2016-12-30,0.36
2016-12-30,0.27
2016-12-30,0.27
2017-02-01,0.16
2016-12-30,0.26
2016-12-30,0.33
2016-12-30,0.36
2016-12-30,0.25
2016-12-30,0.36
2016-12-30,0.36
2016-12-30,0.26
2016-12-30,0.26
2016-12-30,0.26
2016-12-30,0.26
2016-12-30,0.23
2017-02-01,0.17
2017-02-01,0.29
2017-02-01,0.15
2017-02-01,0.15
2017-02-01,0.13
2017-02-01,0.2
2017-02-01,0.17
2017-02-01,0.31
2017-02-01,0.26
2017-02-01,0.15
2017-02-01,0.17
2017-02-01,0.16
2017-02-01,0.17
2017-02-01,0.22
2017-02-01,0.32
2017-02-01,0.22
2017-02-01,0.2
2017-02-01,0.17
2017-02-01,0.15
2017-02-01,0.23
2017-02-01,0.27
2017-02-01,0.16
2017-02-01,0.18
2017-02-01,0.27
2017-02-01,0.19
2017-02-01,0.32
2017-02-01,0.16
2017-02-01,0.15
2017-02-01,0.13
2017-02-01,0.15
2017-03-01,0.16
2017-02-01,0.16
2017-02-01,0.17
2017-02-01,0.19
2017-02-01,0.17
2017-02-01,0.26
2017-02-01,0.25
2017-03-01,0.14
2017-03-01,0.24
2017-03-01,0.14
2017-03-01,0.28
2017-03-01,0.15
2017-03-01,0.19
2017-03-01,0.16
2017-03-01,0.17
2017-03-01,0.15
2017-03-01,0.13
2017-03-01,0.19
2017-03-01,0.14
2017-03-01,0.24
2017-03-01,0.29
2017-03-01,0.17
2017-03-01,0.17
2017-03-01,0.14
2017-03-01,0.24
2017-03-01,0.16
2017-03-01,0.18
2017-03-01,0.18
2017-03-01,0.18
2017-03-01,0.12
2017-03-01,0.15
2017-03-01,0.17
2017-04-01,0.31
2017-04-01,0.28
2017-03-01,0.16
2017-03-01,0.22
2017-03-01,0.18
2017-03-01,0.35
2017-03-01,0.15
2017-04-01,0.31
2017-04-01,0.31
2017-04-01,0.31
2017-04-01,0.33
2017-04-01,0.3
2017-04-01,0.31
2017-04-01,0.32
2017-04-01,0.31
2017-04-01,0.31
2017-04-01,0.36
2017-04-01,0.32
2017-04-01,0.34
2017-04-01,0.32
2017-09-01,0.16
2017-04-01,0.36
2017-04-01,0.32
2017-04-01,0.32
2017-04-01,0.34
2017-04-01,0.32
2017-04-01,0.31
2017-04-01,0.35
2017-04-01,0.34
2017-04-01,0.31
2017-04-01,0.31
2017-04-01,0.52
2017-07-01,0.18
2017-04-01,0.35
2017-07-01,0.19
2017-04-01,0.31
2017-07-01,0.2
2017-04-01,0.31
2017-07-01,0.34
2017-07-01,0.41
2017-05-01,0.49
2017-05-01,0.44
2017-05-01,0.41
2017-05-01,0.46
2017-05-01,0.39
2017-05-01,0.36
2017-05-01,0.6
2017-05-01,0.37
2017-05-01,0.48
2017-05-01,0.33
2017-05-01,0.56
2017-05-01,0.36
2017-05-01,0.35
2017-05-01,0.58
2017-05-01,0.41
2017-05-01,0.39
2017-05-01,0.34
2017-05-01,0.48
2017-05-01,0.37
2017-05-01,0.33
2017-05-01,0.36
2017-05-01,0.35
2017-05-01,0.31
2017-05-01,0.34
2017-05-01,0.32
2017-05-01,0.32
2017-05-01,0.32
2017-05-01,0.46
2017-06-01,0.23
2017-06-01,0.23
2017-06-01,0.16
2017-06-01,0.04
2017-06-01,0.3
2017-06-01,0.14
2017-06-01,0.26
2017-06-01,0.24
2017-06-01,0.18
2017-06-01,0.16
2017-06-01,0.28
2017-06-01,0.18
2017-06-01,0.34
2017-06-01,0.15
2017-06-01,0.16
2017-06-01,0.16
2017-06-01,0.2
2017-06-01,0.26
2017-06-01,0.14
2017-06-01,0.23
2017-06-01,0.13
2017-06-01,0.23
2017-07-01,0.2
2017-07-01,0.3
2017-07-01,0.22
2017-07-01,0.26
2017-07-01,0.43
2017-07-01,0.15
2017-07-01,0.15
2017-07-01,0.19
2017-07-01,0.18
2017-07-01,0.16
2017-07-01,0.15
2017-07-01,0.16
2017-07-01,0.17
2017-07-01,0.16
2017-07-01,0.18
2017-07-01,0.25
2017-07-01,0.29
2017-07-01,0.26
2017-07-01,0.38
2017-07-01,0.31
2017-07-01,0.4
2017-07-01,0.17
2017-07-01,0.16
2017-07-01,0.33
2017-07-01,0.17
2017-01-23,0.12
2017-01-23,0.12
2017-01-23,0.04
2017-01-23,0.1
2017-09-01,0.32
2017-09-01,0.15
2017-09-01,0.14
2017-09-01,0.15
2017-09-01,0.23
2017-09-01,0.22
2017-09-01,0.23
2017-09-01,0.21
2017-09-01,0.22
2017-09-01,0.16
2017-09-01,0.26
2017-09-01,0.15
2017-01-23,0.1
2017-09-01,0.16
2017-09-01,0.21
2017-09-01,0.18
2017-09-01,0.25
2017-09-01,0.14
2017-09-01,0.16
2017-09-01,0.16
2017-09-01,0.23
2017-09-01,0.19
2017-09-01,0.28
2017-09-01,0.19
2017-09-01,0.23
2017-01-23,0.19
2017-01-23,0.14
2017-01-23,0.17
2017-01-23,0.14
2017-10-01,0.3
2017-10-01,0.31
2017-10-01,0.36
2017-10-01,0.44
2017-10-01,0.29
2017-10-01,0.41
2017-10-01,0.31
2017-10-01,0.33
2017-10-01,0.29
2017-10-01,0.33
2017-10-01,0.38
2017-10-01,0.48
2017-10-01,0.3
2017-10-01,0.36
2017-10-01,0.44
2017-10-01,0.33
2017-10-01,0.33
2017-10-01,0.32
2017-10-01,0.39
2017-10-01,0.11
2017-10-01,0.31
2017-01-23,0.07
2017-01-23,0.21
2017-01-24,0.03
2017-01-24,0.16
2017-11-01,0.17
2017-11-01,0.27
2017-11-01,0.23
2017-11-01,0.17
2017-11-01,0.23
2017-11-01,0.16
2017-11-01,0.18
2017-11-01,0.3
2017-11-01,0.16
2017-11-01,0.26
2017-11-01,0.22
2017-11-01,0.29
2017-11-01,0.24
2017-11-01,0.14
2017-11-01,0.18
2017-11-01,0.16
2017-01-24,0.09
2017-11-01,0.26
2017-11-01,0.21
2017-11-01,0.17
2017-11-01,0.16
2017-11-01,0.32
2017-11-01,0.41
2017-11-01,0.38
2017-01-24,0.22
2017-01-24,0.12
2017-01-24,0.19
2017-12-01,0.3
2017-12-01,0.26
2017-12-01,0.31
2017-12-01,0.17
2017-12-01,0.23
2017-12-01,0.16
2017-12-01,0.16
2017-12-01,0.47
2017-12-01,0.43
2017-12-01,0.35
2017-12-01,0.42
2017-12-01,0.42
2017-12-01,0.38
2017-12-01,0.47
2017-12-01,0.38
2017-12-01,0.34
2017-12-01,0.36
2017-12-01,0.64
2017-12-01,0.49
2017-12-01,0.31
2017-12-01,0.48
2017-12-01,0.34
2017-12-01,0.47
2017-01-24,0.01
2017-01-24,0.2
2017-01-24,0.11
2017-01-24,0.22
2017-01-13,0.31
2017-01-13,0.53
2017-01-13,0.25
2017-01-13,0.28
2017-01-13,0.38
2017-01-13,0.31
2017-01-13,0.3
2017-01-13,0.32
2017-01-13,0.31
2017-01-13,0.31
2017-01-13,0.45
2017-01-13,0.26
2017-01-13,0.36
2017-01-13,0.33
2017-01-13,0.27
2017-01-13,0.35
2017-01-25,0.17
2017-01-25,0.11
2017-01-14,0.2
2017-01-14,0.2
2017-01-14,0.21
2017-01-14,0.21
2017-01-14,0.1
2017-01-14,0.09
2017-01-14,0.16
2017-01-14,0.1
2017-01-14,0.25
2017-01-14,0.17
2017-01-14,0.17
2017-01-14,0.25
2017-01-14,0.22
2017-01-14,0.31
2017-01-14,0.21
2017-01-25,0.16
2017-01-14,0.21
2017-01-14,0.19
2017-01-14,0.16
2017-01-25,0.16
2017-01-16,0.25
2017-01-16,0.16
2017-01-16,0.33
2017-01-16,0.17
2017-01-16,0.37
2017-01-16,0.18
2017-01-16,0.15
2017-01-16,0.14
2017-01-16,0.25
2017-01-16,0.17
2017-01-16,0.18
2017-01-16,0.2
2017-01-16,0.18
2017-01-16,0.13
2017-01-16,0.18
2017-01-16,0.2
2017-01-25,0.13
2017-01-25,0.19
2017-01-25,0.13
2017-01-17,0.29
2017-01-17,0.29
2017-01-17,0.09
2017-01-17,0.12
2017-01-17,0.2
2017-01-17,0.21
2017-01-17,0.18
2017-01-17,0.23
2017-01-17,0.19
2017-01-17,0.24
2017-01-17,0.26
2017-01-17,0.22
2017-01-17,0.18
2017-01-17,0.22
2017-01-17,0.18
2017-01-17,0.19
2017-01-26,0.21
2017-01-18,0.12
2017-01-18,0.2
2017-01-18,0.16
2017-01-18,0.12
2017-01-18,0.18
2017-01-18,0.16
2017-01-18,0.26
2017-01-18,0.16
2017-01-18,0.2
2017-01-18,0.23
2017-01-26,0.23
2017-01-25,0.17
2017-01-18,0.3
2017-01-19,0.12
2017-01-19,0.16
2017-01-19,0.09
2017-01-19,0.29
2017-01-19,0.16
2017-01-19,0.16
2017-01-19,0.16
2017-01-19,0.16
2017-01-19,0.15
2017-01-19,0.25
2017-01-19,0.13
2017-01-19,0.16
2017-01-19,0.18
2017-01-26,0.18
2017-01-26,0.12
2017-01-19,0.22
2017-01-19,0.25
2017-01-20,0.32
2017-01-20,0.22
2017-01-20,0.1
2017-01-20,0.07
2017-01-20,0.25
2017-01-20,0.12
2017-01-20,0.09
2017-01-20,0.1
2017-01-20,0.18
2017-01-20,0.05
2017-01-20,0.19
2017-01-20,0.2
2017-01-26,0.21
2017-01-28,0.27
2017-01-28,0.15
2017-01-21,0.13
2017-01-21,0.18
2017-01-21,0.04
2017-01-21,0.19
2017-01-21,0.02
2017-01-21,0.12
2017-01-21,0.23
2017-01-21,0.19
2017-01-21,0.18
2017-01-21,0.28
2017-01-21,0.17
2017-01-21,0.17
2017-01-21,0.18
2017-01-23,0.17
2017-01-29,0.14
2017-01-30,0.19
2017-01-30,0.1
2017-01-30,0.22
2017-01-30,0.18
2017-01-30,0.02
2017-01-30,0.13
2017-02-11,0.1
2017-01-31,0.06
2017-01-31,0.25
2017-01-31,0.14
2017-01-31,0.09
2017-02-11,0.23
2017-02-11,0.27
2017-03-11,0.24
2017-01-31,0.06
2017-02-11,0.25
2017-02-11,0.21
2017-02-11,0.25
2017-02-11,0.22
2017-02-11,0.19
2017-02-11,0.26
2017-03-11,0.23
2017-03-11,0.25
2017-03-11,0.15
2017-03-11,0.22
2017-03-11,0.08
2017-03-11,0.22
2017-03-11,0.19
2017-03-11,0.2
2017-03-11,0.21
2017-03-11,0.16
2017-06-11,0.46
2017-06-11,0.3
2017-06-11,0.34
2017-06-11,0.17
2017-06-11,0.38
2017-06-11,0.17
2017-06-11,0.26
2017-06-11,0.34
2017-06-11,0.36
2017-06-11,0.32
2017-06-11,0.25
2017-06-11,0.85
2017-06-11,0.25
2017-07-11,0.21
2017-07-11,0.31
2017-07-11,0.41
2017-07-11,0.23
2017-07-11,0.38
2017-07-11,0.31
2017-07-11,0.31
2017-07-11,0.31
2017-07-11,0.31
2017-07-11,0.37
2017-07-11,0.23
2017-07-11,0.21
2017-07-11,0.4
2017-07-11,0.32
2017-07-11,0.48
2017-07-11,0.25
2017-07-11,0.2
2017-07-11,0.2
2017-08-11,0.45
2017-07-11,0.34
2017-07-11,0.27
2017-08-11,0.25
2017-08-11,0.23
2017-08-11,0.34
2017-08-11,0.34
2017-08-11,0.27
2017-08-11,0.26
2017-08-11,0.27
2017-08-11,0.23
2017-08-11,0.23
2017-08-11,0.23
2017-08-11,0.19
2017-08-11,0.21
2017-08-11,0.23
2017-08-11,0.27
2017-08-11,0.45
2017-08-11,0.32
2017-08-11,0.29
2017-08-11,0.2
2017-08-11,0.16
2017-08-11,0.13
2017-08-11,0.42
2017-08-11,0.36
2017-08-11,0.2
2017-09-11,0.24
2017-09-11,0.28
2017-09-11,0.49
2017-09-11,0.44
2017-09-11,0.24
2017-09-11,0.28
2017-09-11,0.31
2017-09-11,0.26
2017-09-11,0.42
2017-09-11,0.23
2017-09-11,0.26
2017-09-11,0.25
2017-09-11,0.27
2017-09-11,0.31
2017-09-11,0.49
2017-09-11,0.31
2017-09-11,0.16
2017-09-11,0.26
2017-09-11,0.23
2017-09-11,0.3
2017-09-11,0.45
2017-10-11,0.25
2017-10-11,0.37
2017-10-11,0.36
2017-10-11,0.2
2017-10-11,0.29
2017-10-11,0.37
2017-10-11,0.37
2017-10-11,0.3
2017-10-11,0.22
2017-10-11,0.24
2017-10-11,0.39
2017-11-11,0.28
2017-10-11,0.32
2017-10-11,0.23
2017-10-11,0.2
2017-10-11,0.31
2017-10-11,0.21
2017-10-11,0.23
2017-10-11,0.31
2017-10-11,0.29
2017-10-11,0.32
2017-10-11,0.25
2017-10-11,0.22
2017-10-11,0.21
2017-10-11,0.32
2017-10-11,0.21
2017-10-11,0.2
2017-10-11,0.39
2017-10-11,0.29
2017-11-11,0.27
2017-11-11,0.29
2017-11-11,0.29
2017-11-11,0.27
2017-11-11,0.64
2017-11-11,0.33
2017-11-11,0.36
2017-11-11,0.29
2017-11-11,0.43
2017-11-11,0.29
2017-11-11,0.27
2017-11-11,0.5
2017-11-11,0.26
2017-11-11,0.31
2017-11-11,0.26
2017-11-11,0.24
2017-11-11,0.26
2017-11-11,0.27
2017-11-11,0.26
2017-11-11,0.27
2017-11-11,0.25
2017-11-11,0.26
2017-11-11,0.36
2017-11-11,0.25
2017-11-11,0.32
2017-11-13,0.25
2017-11-13,0.22
2017-11-13,0.42
2017-11-13,0.42
2017-11-13,0.42
2017-11-13,0.23
2017-11-13,0.45
2017-11-13,0.22
2017-11-13,0.23
2017-11-13,0.17
2017-11-13,0.24
2017-11-13,0.25
2017-11-13,0.42
2017-11-13,0.23
2017-11-13,0.21
2017-11-13,0.22
2017-11-13,0.22
2017-11-13,0.23
2017-11-13,0.26
2017-11-13,0.26
2017-11-13,0.45
2017-11-13,0.37
2017-11-13,0.55
2017-11-13,0.52
2017-11-13,0.37
2017-11-13,0.23
2017-11-13,0.21
2017-11-13,0.22
2017-11-13,0.21
2017-11-13,0.28
2017-11-13,0.22
2017-11-13,0.21
2017-11-13,0.2
2017-11-13,0.23
2017-11-13,0.21
2017-11-13,0.19
2017-11-13,0.2
2017-11-13,0.17
2017-11-13,0.32
2017-11-13,0.26
2017-11-14,0.4
2017-11-14,0.4
2017-11-14,0.27
2017-11-14,0.37
2017-11-14,0.36
2017-11-14,0.46
2017-11-14,0.3
2017-11-14,0.32
2017-11-14,0.26
2017-11-14,0.31
2017-11-14,0.27
2017-11-14,0.25
2017-11-14,0.42
2017-11-14,0.14
2017-11-14,0.29
2017-11-14,0.27
2017-11-14,0.21
2017-11-14,0.23
2017-11-15,0.35
2017-11-15,0.29
2017-11-15,0.28
2018-11-01,0.23
2017-11-15,0.46
2017-11-15,0.26
2017-11-15,0.27
2017-11-15,0.24
2017-11-15,0.25
2017-11-15,0.26
2017-11-15,0.27
2017-11-15,0.25
2017-11-21,0.3
2017-11-14,0.27
2017-11-14,0.36
2017-11-14,0.4
2017-11-14,0.24
2017-11-14,0.33
2017-11-15,0.4
2017-11-15,0.27
2017-11-15,0.2
2017-11-15,0.51
2017-11-15,0.38
2017-11-15,0.27
2017-11-15,0.27
2017-11-15,0.07
2017-11-15,0.07
2017-11-15,0.37
2017-11-15,0.46
2017-11-15,0.44
2017-11-16,0.16
2017-11-16,0.4
2017-11-16,0.18
2017-11-16,0.18
2017-11-16,0.35
2017-11-16,0.2
2017-11-16,0.41
2017-11-16,0.24
2017-11-16,0.38
2017-11-16,0.27
2017-11-16,0.46
2017-11-16,0.06
2017-11-16,0.16
2017-11-16,0.21
2017-11-16,0.18
2017-11-16,0.17
2017-11-16,0.18
2017-11-16,0.16
2017-11-16,0.23
2017-11-16,0.16
2017-11-16,0.16
2017-11-16,0.25
2017-11-16,0.25
2017-11-16,0.17
2017-11-16,0.42
2017-11-16,0.35
2017-11-16,0.16
2017-11-16,0.15
2017-11-17,0.22
2017-11-17,0.28
2017-11-17,0.28
2017-11-17,0.23
2017-11-17,0.18
2017-11-17,0.24
2017-11-17,0.18
2017-11-17,0.49
2017-11-17,0.25
2017-11-17,0.16
2017-11-17,0.28
2017-11-17,0.15
2017-11-17,0.24
2017-11-17,0.43
2017-11-17,0.43
2017-11-17,0.17
2017-11-17,0.22
2017-11-17,0.16
2017-11-17,0.15
2017-11-17,0.15
2017-11-17,0.17
2017-11-17,0.31
2017-11-17,0.23
2017-11-17,0.12
2017-11-18,0.28
2017-11-18,0.22
2017-11-18,0.32
2017-11-17,0.32
2017-11-17,0.16
2017-11-17,0.17
2017-11-17,0.12
2017-11-18,0.26
2017-11-18,0.27
2017-11-18,0.33
2017-11-18,0.31
2017-11-18,0.25
2017-11-18,0.32
2017-11-18,0.16
2017-11-18,0.24
2017-11-18,0.25
2017-11-18,0.17
2017-11-18,0.16
2017-11-18,0.3
2017-11-18,0.25
2017-11-18,0.15
2017-11-18,0.14
2017-11-18,0.14
2017-11-18,0.22
2017-11-18,0.22
2017-11-18,0.37
2017-11-18,0.26
2017-11-18,0.16
2017-11-20,0.29
2017-11-20,0.25
2017-11-20,0.18
2017-11-20,0.21
2017-11-20,0.24
2017-11-20,0.35
2017-11-20,0.26
2017-11-20,0.25
2017-11-20,0.26
2017-11-20,0.3
2017-11-20,0.26
2017-11-20,0.19
2017-11-18,0.29
2017-11-18,0.2
2017-11-18,0.14
2017-11-18,0.26
2017-11-20,0.43
2017-11-20,0.3
2017-11-20,0.18
2017-11-20,0.34
2017-11-20,0.21
2017-11-20,0.21
2017-11-20,0.28
2017-11-20,0.29
2017-11-21,0.18
2017-11-21,0.2
2017-11-21,0.23
2017-11-21,0.19
2017-11-20,0.3
2017-11-20,0.3
2017-11-20,0.17
2017-11-21,0.32
2017-11-21,0.17
2017-11-21,0.18
2017-11-21,0.18
2017-11-21,0.36
2017-11-21,0.17
2017-11-21,0.34
2017-11-21,0.22
2017-11-21,0.17
2017-11-21,0.18
2017-11-21,0.47
2017-11-21,0.47
2017-11-21,0.2
2017-11-21,0.41
2017-11-21,0.21
2017-11-21,0.21
